u,v,key,osmid,highway,name,ref,oneway,reversed,length,geometry,maxspeed,lanes,width,bridge,service,tunnel,access
2357170801,2357170895,0,226982212,service,,,False,True,15.208906041917599,"LINESTRING (18.3873368 47.5962007, 18.3871351 47.5962151)",,,,,,,
2357170895,2357170801,0,226982212,service,,,False,False,15.208906041917599,"LINESTRING (18.3871351 47.5962151, 18.3873368 47.5962007)",,,,,,,
2371870107,2371870113,0,228518010,unclassified,,,False,False,12.21897704590689,"LINESTRING (23.5805467 47.596205, 23.5806996 47.596243)",,,,,,,
2371870113,2371870107,0,228518010,unclassified,,,False,True,12.21897704590689,"LINESTRING (23.5806996 47.596243, 23.5805467 47.596205)",,,,,,,
2388276427,2388276433,0,230306558,service,,,False,True,7.097284362675502,"LINESTRING (13.7914012 47.5962113, 13.7913416 47.5962437, 13.7913256 47.5962494)",,,,,,,
2388276433,2388276427,0,230306558,service,,,False,False,7.097284362675502,"LINESTRING (13.7913256 47.5962494, 13.7913416 47.5962437, 13.7914012 47.5962113)",,,,,,,
2388276433,337979443,0,"[30583597, 230306558]",service,Salitererweg,,False,"[False, True]",32.589608869497255,"LINESTRING (13.7913256 47.5962494, 13.7912474 47.5962774, 13.7911128 47.5962982, 13.7910166 47.5962852, 13.7911089 47.596245)",,,,,,,
2393561527,2393561528,0,230927151,path,,,False,False,9.848599868698173,"LINESTRING (-121.9808797 47.5962064, -121.9807595 47.5962421)",,,,,,,
2393561528,2393561527,0,230927151,path,,,False,True,9.848599868698173,"LINESTRING (-121.9807595 47.5962421, -121.9808797 47.5962064)",,,,,,,
2397682323,2397682324,0,231380407,unclassified,,,False,True,4.45198397577088,"LINESTRING (-1.9584865 47.5962062, -1.9585282 47.5962347)",,,,,,,
2397682324,2397682323,0,231380407,unclassified,,,False,False,4.45198397577088,"LINESTRING (-1.9585282 47.5962347, -1.9584865 47.5962062)",,,,,,,
2397682324,2397682325,0,231380407,unclassified,,,False,True,4.179934391668955,"LINESTRING (-1.9585282 47.5962347, -1.9585838 47.5962374)",,,,,,,
2397682325,2397682324,0,231380407,unclassified,,,False,False,4.179934391668955,"LINESTRING (-1.9585838 47.5962374, -1.9585282 47.5962347)",,,,,,,
2502365513,2502365516,0,242781125,track,Seven Up Road,FS 7605300,False,False,32.33789435587187,"LINESTRING (-120.8717497 47.5962137, -120.8715998 47.5962379, -120.8714398 47.5962519, -120.8713242 47.5962475)",,,,,,,
2502365516,2502365513,0,242781125,track,Seven Up Road,FS 7605300,False,True,32.33789435587187,"LINESTRING (-120.8713242 47.5962475, -120.8714398 47.5962519, -120.8715998 47.5962379, -120.8717497 47.5962137)",,,,,,,
2555355234,248484811,0,766797537,secondary,,St 2007,False,False,7.879903018705193,"LINESTRING (10.3990327 47.5962207, 10.3991293 47.5962486)",100,2,5,,,,
2686222969,6233158453,0,"[665873179, 582907867]","['path', 'footway']",,,False,"[False, True]",29.13715251923891,"LINESTRING (11.0594329 47.596236, 11.059444 47.5962855, 11.0591423 47.596226)",,,,,,,
2752311222,2752311224,0,270172809,track,,,False,False,44.72339869186668,"LINESTRING (-2.5824299 47.5962132, -2.5823223 47.5962471, -2.5821909 47.5962745, -2.5820858 47.5962874, -2.5819879 47.5962712, -2.5818684 47.5962326)",,,,,,,
2752311224,2752311222,0,270172809,track,,,False,True,44.72339869186668,"LINESTRING (-2.5818684 47.5962326, -2.5819879 47.5962712, -2.5820858 47.5962874, -2.5821909 47.5962745, -2.5823223 47.5962471, -2.5824299 47.5962132)",,,,,,,
2780733392,5951647856,0,"[629812506, 273199011]","['footway', 'service']",,,False,"[False, True]",4.754491591390008,"LINESTRING (19.1120085 47.596222, 19.1120206 47.5962175, 19.1120458 47.5962463)",,,,,parking_aisle,,
2780733393,5951647856,0,273199017,service,,,False,False,7.290565858551268,"LINESTRING (19.112133 47.5962173, 19.1120458 47.5962463)",,,,,parking_aisle,,
2780733398,5951647856,0,273199017,service,,,False,True,0.8715569946506178,"LINESTRING (19.1120354 47.5962498, 19.1120458 47.5962463)",,,,,parking_aisle,,
2800766058,12473476957,0,1348473541,footway,,,False,True,5.409611959594183,"LINESTRING (9.5967089 47.5962106, 9.5967605 47.5962446)",,,,,,,
2807666504,318032013,0,605997975,primary,,85,False,False,134.63558862282028,"LINESTRING (16.7900249 47.5962174, 16.7892196 47.596255, 16.7887603 47.5962484, 16.7882335 47.5962168)",,,,,,,
2852400715,5903189644,0,281262995,unclassified,,,False,False,4.343795235723789,"LINESTRING (-0.4863818 47.5962455, -0.4863425 47.5962168)",,,,,,,
2918673001,3116257329,0,"[288306608, 754556587, 754556588]",footway,,,False,True,19.60850552761795,"LINESTRING (19.0668969 47.5962016, 19.0668585 47.5962035, 19.0666663 47.596213, 19.0666361 47.5962145)",,,,,,building_passage,
3116257329,2918673001,0,"[288306608, 754556587, 754556588]",footway,,,False,False,19.60850552761795,"LINESTRING (19.0666361 47.5962145, 19.0666663 47.596213, 19.0668585 47.5962035, 19.0668969 47.5962016)",,,,,,building_passage,
3187527775,3187527776,0,312846806,track,,,False,False,39.20633573631675,"LINESTRING (3.7313182 47.5962033, 3.7315554 47.5962338, 3.7316721 47.5962465, 3.7318265 47.5962109)",,,,,,,
3187527776,3187527775,0,312846806,track,,,False,True,39.20633573631675,"LINESTRING (3.7318265 47.5962109, 3.7316721 47.5962465, 3.7315554 47.5962338, 3.7313182 47.5962033)",,,,,,,
3187527777,3187527778,0,312846806,track,,,False,True,14.441634615341108,"LINESTRING (3.7301621 47.5962185, 3.7299701 47.5962287)",,,,,,,
3187527778,3187527777,0,312846806,track,,,False,False,14.441634615341108,"LINESTRING (3.7299701 47.5962287, 3.7301621 47.5962185)",,,,,,,
3189061232,3189061233,0,312990754,service,,,False,True,38.514088182304214,"LINESTRING (9.1267884 47.5962166, 9.1273018 47.5962269)",,,,,driveway,,
3189061233,3189061232,0,312990754,service,,,False,False,38.514088182304214,"LINESTRING (9.1273018 47.5962269, 9.1267884 47.5962166)",,,,,driveway,,
3230131109,1583878327,0,1159444292,living_street,Badstubenweg,,False,False,0.6327692558085934,"LINESTRING (7.6649595 47.5962344, 7.664961 47.59624)",,,4,,,,
3234612468,12251208722,0,1204722203,residential,Rue de la Roche,,False,True,14.684176865903842,"LINESTRING (3.9785373 47.596212, 3.9783416 47.5962168)",30,,3.5,,,,
3246099461,3246099464,0,320010601,path,Endriegelgraben,,False,False,15.599737741110136,"LINESTRING (15.220979 47.596203, 15.221048 47.59624, 15.221161 47.596213)",,,,,,,
3246099462,3246099463,0,320010601,path,Endriegelgraben,,False,False,11.81569380978165,"LINESTRING (15.220703 47.596204, 15.22071 47.596234, 15.220814 47.596205)",,,,,,,
3246099463,3246099462,0,320010601,path,Endriegelgraben,,False,True,11.81569380978165,"LINESTRING (15.220814 47.596205, 15.22071 47.596234, 15.220703 47.596204)",,,,,,,
3246099464,3246099461,0,320010601,path,Endriegelgraben,,False,True,15.599737741110136,"LINESTRING (15.221161 47.596213, 15.221048 47.59624, 15.220979 47.596203)",,,,,,,
3299345926,328523063,0,269508041,service,Mühlau,,False,True,2.5660906444103158,"LINESTRING (12.5511319 47.5962007, 12.5511291 47.5962237)",,,,,,,
3299345927,328523063,0,29811688,service,Mühlau,,False,True,17.676693615186377,"LINESTRING (12.5513638 47.596215, 12.5512984 47.5962227, 12.5512357 47.5962243, 12.5511291 47.5962237)",,,,,,,
3394171347,3722672560,0,"[172807390, 172807391]","['tertiary', 'residential']","['Rue de Berentzwiller', 'Impasse des Vergers']",D 16,False,"[False, True]",10.27439623767107,"LINESTRING (7.3683883 47.5962456, 7.3684608 47.5962704, 7.3684795 47.596235)",30,,,,,,
3466143410,46234084,0,5812656,service,,,False,False,58.156090248013484,"LINESTRING (-112.0198511 47.5962214, -112.0201523 47.5962364, -112.0204371 47.5962228, -112.0206206 47.5962505)",,,,,,,
3491314786,3491314787,0,342097587,unclassified,,,False,False,7.450112141789435,"LINESTRING (3.8529089 47.5962079, 3.853008 47.5962031)",80,,,,,,
3491314787,3491314786,0,342097587,unclassified,,,False,True,7.450112141789435,"LINESTRING (3.853008 47.5962031, 3.8529089 47.5962079)",80,,,,,,
3491348737,3491348738,0,342103595,service,,,False,True,14.922469210483882,"LINESTRING (15.5682475 47.5962162, 15.5681594 47.5962403, 15.568056 47.5962332)",,1,3,,alley,,
3491348738,3491348737,0,342103595,service,,,False,False,14.922469210483882,"LINESTRING (15.568056 47.5962332, 15.5681594 47.5962403, 15.5682475 47.5962162)",,1,3,,alley,,
3567109072,3567134737,0,350991893,footway,,,False,True,5.489815169999244,"LINESTRING (19.0491412 47.5962459, 19.0491792 47.5962037)",,,,,,,
3567134737,3567109072,0,350991893,footway,,,False,False,5.489815169999244,"LINESTRING (19.0491792 47.5962037, 19.0491412 47.5962459)",,,,,,,
3616047189,3616047190,0,157740308,track,,,False,False,19.57593058762583,"LINESTRING (14.4284177 47.5962154, 14.4281602 47.5962444)",,,,,,,
3616047190,3616047189,0,157740308,track,,,False,True,19.57593058762583,"LINESTRING (14.4281602 47.5962444, 14.4284177 47.5962154)",,,,,,,
3722672560,3394171347,0,"[172807390, 172807391]","['tertiary', 'residential']","['Rue de Berentzwiller', 'Impasse des Vergers']",D 16,False,"[False, True]",10.27439623767107,"LINESTRING (7.3684795 47.596235, 7.3684608 47.5962704, 7.3683883 47.5962456)",30,,,,,,
3729133129,1487344257,0,135421373,track,,,False,True,393.96665503156925,"LINESTRING (38.7889974 47.5962151, 38.7837436 47.5962439)",,,,,,,
3795112382,3795112386,0,376115860,service,,,False,True,16.583495983036975,"LINESTRING (8.059803 47.5962005, 8.0596895 47.5962278, 8.0595903 47.5962163)",,,,,,,
3795112386,3795112382,0,376115860,service,,,False,False,16.583495983036975,"LINESTRING (8.0595903 47.5962163, 8.0596895 47.5962278, 8.059803 47.5962005)",,,,,,,
3795112388,322486267,0,29311219,track,Unterer Schupißweg,,False,False,9.085097007062686,"LINESTRING (8.0740673 47.5962207, 8.0741794 47.5962517)",,,,,,,
4014850934,4014850935,0,398739764,path,,,False,False,19.855290189883167,"LINESTRING (6.7915843 47.5962522, 6.7913203 47.5962384)",,,,,,,
4014850935,4014850934,0,398739764,path,,,False,True,19.855290189883167,"LINESTRING (6.7913203 47.5962384, 6.7915843 47.5962522)",,,,,,,
4017740429,4017740430,0,399036998,track,,,False,True,14.857067351152343,"LINESTRING (12.4030321 47.5962098, 12.4029717 47.5962216, 12.4029 47.5962246, 12.4028388 47.5962134)",,,,,,,
4017740430,4017740429,0,399036998,track,,,False,False,14.857067351152343,"LINESTRING (12.4028388 47.5962134, 12.4029 47.5962246, 12.4029717 47.5962216, 12.4030321 47.5962098)",,,,,,,
4022084542,1603752943,0,"[399467332, 147161237]","['path', 'track']",,,False,False,27.174178427036633,"LINESTRING (10.5505975 47.5962322, 10.5507737 47.5962351, 10.5508812 47.5962409, 10.5509595 47.5962406)",,,,,,,
4047556100,9761883279,0,402343649,path,,,False,True,8.8644433001123,"LINESTRING (-1.7200071 47.5962395, -1.7201224 47.5962219)",,,,,,,
4047556102,9761883291,0,402343649,path,,,False,True,5.458576200252013,"LINESTRING (-1.7195929 47.5962017, -1.7196655 47.5962053)",,,,,,,
4200364791,4200364802,0,420050760,service,,,False,False,5.539774751851041,"LINESTRING (8.8191971 47.5962251, 8.8191299 47.5962458)",,,,,driveway,,
4200364800,4200364801,0,420050761,service,,,False,False,6.937149614086863,"LINESTRING (8.8200136 47.5962023, 8.8199211 47.5962012)",,,,,driveway,,
4200364801,4200364800,0,420050761,service,,,False,True,6.937149614086863,"LINESTRING (8.8199211 47.5962012, 8.8200136 47.5962023)",,,,,driveway,,
4200364802,4200364791,0,420050760,service,,,False,True,5.539774751851041,"LINESTRING (8.8191299 47.5962458, 8.8191971 47.5962251)",,,,,driveway,,
4200364802,4200364810,0,420050762,service,,,False,False,68.05729569016854,"LINESTRING (8.8191299 47.5962458, 8.8193142 47.5962449, 8.819385 47.5962542, 8.8194744 47.5962781, 8.8195653 47.5962864, 8.8197902 47.5962812, 8.8199042 47.5962771, 8.8199674 47.5962646, 8.8200136 47.5962407)",,,,,driveway,,
4200364810,4200364802,0,420050762,service,,,False,True,68.05729569016854,"LINESTRING (8.8200136 47.5962407, 8.8199674 47.5962646, 8.8199042 47.5962771, 8.8197902 47.5962812, 8.8195653 47.5962864, 8.8194744 47.5962781, 8.819385 47.5962542, 8.8193142 47.5962449, 8.8191299 47.5962458)",,,,,driveway,,
4272177948,5569958514,0,582379691,path,,,False,False,44.928386319009924,"LINESTRING (-1.7158288 47.5962033, -1.7157765 47.5962007, -1.715405 47.5962213, -1.7152322 47.5962077)",,,,,,,
4343198876,4343198881,0,436430049,track,,,False,False,15.140735619375633,"LINESTRING (-0.6953571 47.5962026, -0.695164 47.5962424)",,,,,,,
4343198877,4343198880,0,"[436430049, 152132457]","['tertiary', 'track']",Rue de Grieul,D 291,False,True,16.722114763275115,"LINESTRING (-0.6956789 47.5962026, -0.6958074 47.5962708, -0.6958446 47.5962395)",70,,,,,,
4343198880,4343198877,0,"[152132457, 436430049]","['tertiary', 'track']",Rue de Grieul,D 291,False,False,16.722114763275115,"LINESTRING (-0.6958446 47.5962395, -0.6958074 47.5962708, -0.6956789 47.5962026)",70,,,,,,
4343198881,4343198876,0,436430049,track,,,False,True,15.140735619375633,"LINESTRING (-0.695164 47.5962424, -0.6953571 47.5962026)",,,,,,,
4375834312,4375834313,0,439906495,track,,,False,False,22.623602856646187,"LINESTRING (6.6596775 47.5962134, 6.6599791 47.5962189)",,,2,,,,
4375834313,4375834312,0,439906495,track,,,False,True,22.623602856646187,"LINESTRING (6.6599791 47.5962189, 6.6596775 47.5962134)",,,2,,,,
4442289201,7619442245,0,447028379,unclassified,,,False,False,2.736437452245537,"LINESTRING (-1.7141792 47.5962369, -1.7142089 47.5962512)",,,,,,,
4615269449,4649075440,0,"[466788896, 466788897, 466788898, 466788895]",service,,,False,"[False, True]",60.650833101960146,"LINESTRING (14.4978266 47.5962063, 14.4977891 47.5962138, 14.4977045 47.5962152, 14.497644 47.5962182, 14.4976321 47.5962186, 14.4974939 47.5962349, 14.4973068 47.5962385, 14.4971953 47.5962354, 14.4970789 47.5962199, 14.4970247 47.5962144)",,,,yes,driveway,,
4649075440,4615269449,0,"[466788896, 466788897, 466788898, 466788895]",service,,,False,"[False, True]",60.65083310196015,"LINESTRING (14.4970247 47.5962144, 14.4970789 47.5962199, 14.4971953 47.5962354, 14.4973068 47.5962385, 14.4974939 47.5962349, 14.4976321 47.5962186, 14.497644 47.5962182, 14.4977045 47.5962152, 14.4977891 47.5962138, 14.4978266 47.5962063)",,,,yes,driveway,,
4696155948,1605610547,0,"[475937304, 147342045]",unclassified,Rue du Cabestan,,False,True,18.31907569575756,"LINESTRING (-3.0432176 47.59621, -3.0431491 47.5962501, -3.0429999 47.5962255)",,,,,,,
4759082133,10007211946,0,"[39436946, 1013245982]","['service', 'footway']",,,False,"[False, True]",9.319525605316544,"LINESTRING (7.6201501 47.5962131, 7.6202173 47.5962351, 7.6202392 47.5962051)",,,,,driveway,,
4902792660,4902792661,0,"[498942792, 498942795]",path,,,False,True,40.06197552266281,"LINESTRING (11.845282 47.5962007, 11.8453447 47.5962222, 11.8453924 47.5962249, 11.8454396 47.5962414, 11.8454636 47.5962454, 11.8456082 47.5962276, 11.8456729 47.5962312, 11.8457323 47.5962134, 11.8457932 47.5962089)",,,"['0.3', '0.5']",,,,
4902792661,4902792660,0,"[498942792, 498942795]",path,,,False,False,40.061975522662806,"LINESTRING (11.8457932 47.5962089, 11.8457323 47.5962134, 11.8456729 47.5962312, 11.8456082 47.5962276, 11.8454636 47.5962454, 11.8454396 47.5962414, 11.8453924 47.5962249, 11.8453447 47.5962222, 11.845282 47.5962007)",,,"['0.3', '0.5']",,,,
4902792662,587913403,0,498942795,path,,,False,True,31.988921501288253,"LINESTRING (11.8347956 47.5962104, 11.8348424 47.5962324, 11.8349258 47.5962275, 11.8349803 47.5962331, 11.8350235 47.5962411, 11.8350763 47.5962612, 11.835106 47.5962673, 11.8351247 47.5962663, 11.8351946 47.5962471)",,,0.5,,,,
4902792679,587913379,0,498942792,path,,,False,True,31.308907535082028,"LINESTRING (11.8464597 47.5962427, 11.8466129 47.5962551, 11.8468733 47.5962291)",,,0.3,,,,
4998610312,4998610315,0,510868547,path,,,False,False,49.02178384599171,"LINESTRING (24.3372488 47.5962231, 24.3371952 47.5962882, 24.3369698 47.596281, 24.3366587 47.5962376)",,,,,,,
4998610315,4998610312,0,510868547,path,,,False,True,49.02178384599171,"LINESTRING (24.3366587 47.5962376, 24.3369698 47.596281, 24.3371952 47.5962882, 24.3372488 47.5962231)",,,,,,,
5121227682,1345544183,0,332742041,living_street,Sárkányfű utca,,False,True,4.376039583767698,"LINESTRING (19.1753429 47.5962068, 19.1753323 47.5962455)",20,,,,,,
5194031886,5194031888,0,536075996,path,,,False,True,2.038558840601066,"LINESTRING (7.6271748 47.5962345, 7.62719 47.5962193)",,,,,,,
5194031888,5194031886,0,536075996,path,,,False,False,2.038558840601066,"LINESTRING (7.62719 47.5962193, 7.6271748 47.5962345)",,,,,,,
5377345806,1343438168,0,143247485,primary,Route 470,470,False,True,23.415647238812625,"LINESTRING (-58.9774257 47.5962412, -58.9771156 47.5962164)",,,,,,,
5456755685,5456755687,0,"[566704152, 566704172]","['unclassified', 'service']",Незалежності вулиця,,False,False,214.23365044315554,"LINESTRING (35.3713414 47.5962037, 35.3718757 47.5962247, 35.3735766 47.5962212, 35.3739362 47.5962442, 35.374194 47.596223)",,,,,,,
5456755687,5456755685,0,"[566704152, 566704172]","['unclassified', 'service']",Незалежності вулиця,,False,True,214.2336504431555,"LINESTRING (35.374194 47.596223, 35.3739362 47.5962442, 35.3735766 47.5962212, 35.3718757 47.5962247, 35.3713414 47.5962037)",,,,,,,
5569958514,4272177948,0,582379691,path,,,False,True,44.928386319009924,"LINESTRING (-1.7152322 47.5962077, -1.715405 47.5962213, -1.7157765 47.5962007, -1.7158288 47.5962033)",,,,,,,
5903189644,2852400715,0,281262995,unclassified,,,False,True,4.343795235723789,"LINESTRING (-0.4863425 47.5962168, -0.4863818 47.5962455)",,,,,,,
5913779987,5913779988,0,144870676,unclassified,Impasse de la Bruyère,,False,True,4.17368188532691,"LINESTRING (-0.1220269 47.5962311, -0.1219729 47.596222)",,,,,,,
5913779988,5913779987,0,144870676,unclassified,Impasse de la Bruyère,,False,False,4.17368188532691,"LINESTRING (-0.1219729 47.596222, -0.1220269 47.5962311)",,,,,,,
5951647856,2780733398,0,273199017,service,,,False,False,0.8715569946506178,"LINESTRING (19.1120458 47.5962463, 19.1120354 47.5962498)",,,,,parking_aisle,,
5951647856,2780733393,0,273199017,service,,,False,True,7.290565858551268,"LINESTRING (19.1120458 47.5962463, 19.112133 47.5962173)",,,,,parking_aisle,,
5951647856,2780733392,0,"[629812506, 273199011]","['service', 'footway']",,,False,"[False, True]",4.754491591390008,"LINESTRING (19.1120458 47.5962463, 19.1120206 47.5962175, 19.1120085 47.596222)",,,,,parking_aisle,,
6233158453,2686222969,0,"[665873179, 582907867]","['path', 'footway']",,,False,"[False, True]",29.13715251923891,"LINESTRING (11.0591423 47.596226, 11.059444 47.5962855, 11.0594329 47.596236)",,,,,,,
6246208439,6246208440,0,144711990,residential,,,False,False,14.731006199032699,"LINESTRING (28.5181367 47.5962122, 28.5179409 47.5962014)",,,,,,,
6246208440,6246208439,0,144711990,residential,,,False,True,14.731006199032699,"LINESTRING (28.5179409 47.5962014, 28.5181367 47.5962122)",,,,,,,
6315703344,6315703353,0,674378969,service,,,False,True,61.25457513452246,"LINESTRING (19.345792 47.5962349, 19.3458805 47.5962562, 19.345965 47.5962746, 19.3460481 47.5962846, 19.3461252 47.5962878, 19.3462204 47.5962841, 19.346317 47.5962801, 19.3464196 47.5962742, 19.3464899 47.5962683, 19.3465255 47.5962629, 19.3465564 47.5962484, 19.3465743 47.5962302)",,,,,,,
6315703353,8632008376,0,262678417,service,,,False,True,2.446579131791663,"LINESTRING (19.3465743 47.5962302, 19.3465738 47.5962082)",,,,,,,
6315703353,6315703357,0,"[46973592, 107950169]","['path', 'footway']",,,False,False,16.99165074523532,"LINESTRING (19.3465743 47.5962302, 19.3466608 47.5962695, 19.3467522 47.5962147)",,,,,,,
6315703353,6315703344,0,674378969,service,,,False,False,61.25457513452246,"LINESTRING (19.3465743 47.5962302, 19.3465564 47.5962484, 19.3465255 47.5962629, 19.3464899 47.5962683, 19.3464196 47.5962742, 19.346317 47.5962801, 19.3462204 47.5962841, 19.3461252 47.5962878, 19.3460481 47.5962846, 19.345965 47.5962746, 19.3458805 47.5962562, 19.345792 47.5962349)",,,,,,,
6315703357,6315703353,0,"[46973592, 107950169]","['path', 'footway']",,,False,True,16.99165074523532,"LINESTRING (19.3467522 47.5962147, 19.3466608 47.5962695, 19.3465743 47.5962302)",,,,,,,
6521330606,1878565216,0,177400155,residential,,,False,False,10.949446746963394,"LINESTRING (27.8760721 47.5962169, 27.8762087 47.5962517)",,,,,,,
6555050846,6555050847,0,697983541,track,,,False,True,10.990921900053383,"LINESTRING (7.5771989 47.596243, 7.5773419 47.5962213)",,,,,,,
6555050847,6555050846,0,697983541,track,,,False,False,10.990921900053383,"LINESTRING (7.5773419 47.5962213, 7.5771989 47.596243)",,,,,,,
6734368666,612904978,0,48223579,residential,,,False,True,73.67316486929043,"LINESTRING (25.1515649 47.5962079, 25.152023 47.5962157, 25.1521809 47.5962118, 25.1523234 47.5962144, 25.1525467 47.5962053)",RO:urban,,,,,,
6787588382,366173226,0,32556981,residential,Strada Fundoi,,False,True,32.59874531050752,"LINESTRING (25.6655377 47.5962005, 25.6654533 47.5962172, 25.6653668 47.5962267, 25.66523 47.5962208, 25.6651099 47.5962061)",RO:urban,,,,,,
6795310290,6795310291,0,100784544,track,,,False,False,8.869505506146222,"LINESTRING (12.5654063 47.5962231, 12.565338 47.5962362, 12.5652949 47.5962231)",,,,,,,
6795310291,6795310290,0,100784544,track,,,False,True,8.869505506146222,"LINESTRING (12.5652949 47.5962231, 12.565338 47.5962362, 12.5654063 47.5962231)",,,,,,,
6901915473,6901915477,0,737216779,service,,,False,False,15.194589295830427,"LINESTRING (-122.1100946 47.5962294, -122.1100503 47.5962573, -122.110003 47.5962722, -122.1099586 47.5962682, -122.1099246 47.5962483)",,,,,,,
6901915477,6901915473,0,737216779,service,,,False,True,15.194589295830426,"LINESTRING (-122.1099246 47.5962483, -122.1099586 47.5962682, -122.110003 47.5962722, -122.1100503 47.5962573, -122.1100946 47.5962294)",,,,,,,
7061582060,7061582062,0,756068746,path,,,False,True,10.0081827212175,"LINESTRING (8.7248497 47.5962017, 8.7249663 47.5962455)",,,,,,,
